orderID,productID,unitPrice,quantity,discount,customerID,employeeID,orderDate,requiredDate,shippedDate,shipperID,freight
10575,59,55,12,0,MORGK,5,20/06/2022,04/07/2022,30/06/2022,1,127.34
10575,63,43.9,6,0,MORGK,5,20/06/2022,04/07/2022,30/06/2022,1,127.34
10575,72,34.8,30,0,MORGK,5,20/06/2022,04/07/2022,30/06/2022,1,127.34
10575,76,18,10,0,MORGK,5,20/06/2022,04/07/2022,30/06/2022,1,127.34
10576,1,18,10,0,TORTU,3,23/06/2022,07/07/2022,30/06/2022,3,18.56
10576,31,12.5,20,0,TORTU,3,23/06/2022,07/07/2022,30/06/2022,3,18.56
10576,44,19.45,21,0,TORTU,3,23/06/2022,07/07/2022,30/06/2022,3,18.56
10577,39,18,10,0,TRAIH,9,23/06/2022,04/08/2022,30/06/2022,2,25.41
10577,75,7.75,20,0,TRAIH,9,23/06/2022,04/08/2022,30/06/2022,2,25.41
10577,77,13,18,0,TRAIH,9,23/06/2022,04/08/2022,30/06/2022,2,25.41
10578,35,18,20,0,BSBEV,4,24/06/2022,22/07/2022,25/07/2022,3,29.6
10578,57,19.5,6,0,BSBEV,4,24/06/2022,22/07/2022,25/07/2022,3,29.6
10579,15,15.5,10,0,LETSS,1,25/06/2022,23/07/2022,04/07/2022,2,13.73
10579,75,7.75,21,0,LETSS,1,25/06/2022,23/07/2022,04/07/2022,2,13.73
10580,14,23.25,15,0.05,OTTIK,4,26/06/2022,24/07/2022,01/07/2022,3,75.89
10580,41,9.65,9,0.05,OTTIK,4,26/06/2022,24/07/2022,01/07/2022,3,75.89
10580,65,21.05,30,0.05,OTTIK,4,26/06/2022,24/07/2022,01/07/2022,3,75.89
10581,75,7.75,50,0.2,FAMIA,3,26/06/2022,24/07/2022,02/07/2022,1,3.01
10582,57,19.5,4,0,BLAUS,3,27/06/2022,25/07/2022,14/07/2022,2,27.71
10582,76,18,14,0,BLAUS,3,27/06/2022,25/07/2022,14/07/2022,2,27.71
10583,29,123.79,10,0,WARTH,2,30/06/2022,28/07/2022,04/07/2022,2,7.28
10583,60,34,24,0.15,WARTH,2,30/06/2022,28/07/2022,04/07/2022,2,7.28
10583,69,36,10,0.15,WARTH,2,30/06/2022,28/07/2022,04/07/2022,2,7.28
10584,31,12.5,50,0.05,BLONP,4,30/06/2022,28/07/2022,04/07/2022,1,59.14
10585,47,9.5,15,0,WELLI,7,01/07/2022,29/07/2022,10/07/2022,1,13.41
10586,52,7,4,0.15,REGGC,9,02/07/2022,30/07/2022,09/07/2022,1,0.48
10587,26,31.23,6,0,QUEDE,1,02/07/2022,30/07/2022,09/07/2022,1,62.52
10587,35,18,20,0,QUEDE,1,02/07/2022,30/07/2022,09/07/2022,1,62.52
10587,77,13,20,0,QUEDE,1,02/07/2022,30/07/2022,09/07/2022,1,62.52
10588,18,62.5,40,0.2,QUICK,2,03/07/2022,31/07/2022,10/07/2022,3,194.67
10588,42,14,100,0.2,QUICK,2,03/07/2022,31/07/2022,10/07/2022,3,194.67
10589,35,18,4,0,GREAL,8,04/07/2022,01/08/2022,14/07/2022,2,4.42
10590,1,18,20,0,MEREP,4,07/07/2022,04/08/2022,14/07/2022,3,44.77
10590,77,13,60,0.05,MEREP,4,07/07/2022,04/08/2022,14/07/2022,3,44.77
10591,3,10,14,0,VAFFE,1,07/07/2022,21/07/2022,16/07/2022,1,55.92
10591,7,30,10,0,VAFFE,1,07/07/2022,21/07/2022,16/07/2022,1,55.92
10591,54,7.45,50,0,VAFFE,1,07/07/2022,21/07/2022,16/07/2022,1,55.92
10592,15,15.5,25,0.05,LEHMS,3,08/07/2022,05/08/2022,16/07/2022,1,32.1
10592,26,31.23,5,0.05,LEHMS,3,08/07/2022,05/08/2022,16/07/2022,1,32.1
10593,20,81,21,0.2,LEHMS,7,09/07/2022,06/08/2022,13/08/2022,2,174.2
10593,69,36,20,0.2,LEHMS,7,09/07/2022,06/08/2022,13/08/2022,2,174.2
10593,76,18,4,0.2,LEHMS,7,09/07/2022,06/08/2022,13/08/2022,2,174.2
10594,52,7,24,0,OLDWO,3,09/07/2022,06/08/2022,16/07/2022,2,5.24
10594,58,13.25,30,0,OLDWO,3,09/07/2022,06/08/2022,16/07/2022,2,5.24
10595,35,18,30,0.25,ERNSH,2,10/07/2022,07/08/2022,14/07/2022,1,96.78
10595,61,28.5,120,0.25,ERNSH,2,10/07/2022,07/08/2022,14/07/2022,1,96.78
10595,69,36,65,0.25,ERNSH,2,10/07/2022,07/08/2022,14/07/2022,1,96.78
10596,56,38,5,0.2,WHITC,8,11/07/2022,08/08/2022,12/08/2022,1,16.34
10596,63,43.9,24,0.2,WHITC,8,11/07/2022,08/08/2022,12/08/2022,1,16.34
10596,75,7.75,30,0.2,WHITC,8,11/07/2022,08/08/2022,12/08/2022,1,16.34
10597,24,4.5,35,0.2,PICCO,7,11/07/2022,08/08/2022,18/07/2022,3,35.12
10597,57,19.5,20,0,PICCO,7,11/07/2022,08/08/2022,18/07/2022,3,35.12
10597,65,21.05,12,0.2,PICCO,7,11/07/2022,08/08/2022,18/07/2022,3,35.12
10598,27,43.9,50,0,RATTC,1,14/07/2022,11/08/2022,18/07/2022,3,44.42
10598,71,21.5,9,0,RATTC,1,14/07/2022,11/08/2022,18/07/2022,3,44.42
10599,62,49.3,10,0,BSBEV,6,15/07/2022,26/08/2022,21/07/2022,3,29.98
10600,54,7.45,4,0,HUNGC,4,16/07/2022,13/08/2022,21/07/2022,1,45.13
10600,73,15,30,0,HUNGC,4,16/07/2022,13/08/2022,21/07/2022,1,45.13
10601,13,6,60,0,HILAA,7,16/07/2022,27/08/2022,22/07/2022,1,58.3
10601,59,55,35,0,HILAA,7,16/07/2022,27/08/2022,22/07/2022,1,58.3
10602,77,13,5,0.25,VAFFE,8,17/07/2022,14/08/2022,22/07/2022,2,2.92
10603,22,21,48,0,SAVEA,8,18/07/2022,15/08/2022,08/08/2022,2,48.77
10603,49,20,25,0.05,SAVEA,8,18/07/2022,15/08/2022,08/08/2022,2,48.77
10604,48,12.75,6,0.1,FURIB,1,18/07/2022,15/08/2022,29/07/2022,1,7.46
10604,76,18,10,0.1,FURIB,1,18/07/2022,15/08/2022,29/07/2022,1,7.46
10605,16,17.45,30,0.05,MEREP,1,21/07/2022,18/08/2022,29/07/2022,2,379.13
10605,59,55,20,0.05,MEREP,1,21/07/2022,18/08/2022,29/07/2022,2,379.13
10605,60,34,70,0.05,MEREP,1,21/07/2022,18/08/2022,29/07/2022,2,379.13
10605,71,21.5,15,0.05,MEREP,1,21/07/2022,18/08/2022,29/07/2022,2,379.13
10606,4,22,20,0.2,TRADH,4,22/07/2022,19/08/2022,31/07/2022,3,79.4
10606,55,24,20,0.2,TRADH,4,22/07/2022,19/08/2022,31/07/2022,3,79.4
10606,62,49.3,10,0.2,TRADH,4,22/07/2022,19/08/2022,31/07/2022,3,79.4
10607,7,30,45,0,SAVEA,5,22/07/2022,19/08/2022,25/07/2022,1,200.24
10607,17,39,100,0,SAVEA,5,22/07/2022,19/08/2022,25/07/2022,1,200.24
10607,33,2.5,14,0,SAVEA,5,22/07/2022,19/08/2022,25/07/2022,1,200.24
10607,40,18.4,42,0,SAVEA,5,22/07/2022,19/08/2022,25/07/2022,1,200.24
10607,72,34.8,12,0,SAVEA,5,22/07/2022,19/08/2022,25/07/2022,1,200.24
10608,56,38,28,0,TOMSP,4,23/07/2022,20/08/2022,01/08/2022,2,27.79
10609,1,18,3,0,DUMON,7,24/07/2022,21/08/2022,30/07/2022,2,1.85
10609,10,31,10,0,DUMON,7,24/07/2022,21/08/2022,30/07/2022,2,1.85
10609,21,10,6,0,DUMON,7,24/07/2022,21/08/2022,30/07/2022,2,1.85
10610,36,19,21,0.25,LAMAI,8,25/07/2022,22/08/2022,06/08/2022,1,26.78
10611,1,18,6,0,WOLZA,6,25/07/2022,22/08/2022,01/08/2022,2,80.65
10611,2,19,10,0,WOLZA,6,25/07/2022,22/08/2022,01/08/2022,2,80.65
10611,60,34,15,0,WOLZA,6,25/07/2022,22/08/2022,01/08/2022,2,80.65
10612,10,31,70,0,SAVEA,1,28/07/2022,25/08/2022,01/08/2022,2,544.08
10612,36,19,55,0,SAVEA,1,28/07/2022,25/08/2022,01/08/2022,2,544.08
10612,49,20,18,0,SAVEA,1,28/07/2022,25/08/2022,01/08/2022,2,544.08
10612,60,34,40,0,SAVEA,1,28/07/2022,25/08/2022,01/08/2022,2,544.08
10612,76,18,80,0,SAVEA,1,28/07/2022,25/08/2022,01/08/2022,2,544.08
10613,13,6,8,0.1,HILAA,4,29/07/2022,26/08/2022,01/08/2022,2,8.11
10613,75,7.75,40,0,HILAA,4,29/07/2022,26/08/2022,01/08/2022,2,8.11
10614,11,21,14,0,BLAUS,8,29/07/2022,26/08/2022,01/08/2022,3,1.93
10614,21,10,8,0,BLAUS,8,29/07/2022,26/08/2022,01/08/2022,3,1.93
10614,39,18,5,0,BLAUS,8,29/07/2022,26/08/2022,01/08/2022,3,1.93
10615,55,24,5,0,WILMK,2,30/07/2022,27/08/2022,06/08/2022,3,0.75
10616,38,263.5,15,0.05,GREAL,1,31/07/2022,28/08/2022,05/08/2022,2,116.53
10616,56,38,14,0,GREAL,1,31/07/2022,28/08/2022,05/08/2022,2,116.53
10616,70,15,15,0.05,GREAL,1,31/07/2022,28/08/2022,05/08/2022,2,116.53
10616,71,21.5,15,0.05,GREAL,1,31/07/2022,28/08/2022,05/08/2022,2,116.53
10617,59,55,30,0.15,GREAL,4,31/07/2022,28/08/2022,04/08/2022,2,18.53
10618,6,25,70,0,MEREP,1,01/08/2022,12/09/2022,08/08/2022,1,154.68
10618,56,38,20,0,MEREP,1,01/08/2022,12/09/2022,08/08/2022,1,154.68
10618,68,12.5,15,0,MEREP,1,01/08/2022,12/09/2022,08/08/2022,1,154.68
10619,21,10,42,0,MEREP,3,04/08/2022,01/09/2022,07/08/2022,3,91.05
10619,22,21,40,0,MEREP,3,04/08/2022,01/09/2022,07/08/2022,3,91.05
10620,24,4.5,5,0,LAUGB,2,05/08/2022,02/09/2022,14/08/2022,3,0.94
10620,52,7,5,0,LAUGB,2,05/08/2022,02/09/2022,14/08/2022,3,0.94
10621,19,9.2,5,0,ISLAT,4,05/08/2022,02/09/2022,11/08/2022,2,23.73
10621,23,9,10,0,ISLAT,4,05/08/2022,02/09/2022,11/08/2022,2,23.73
10621,70,15,20,0,ISLAT,4,05/08/2022,02/09/2022,11/08/2022,2,23.73
10621,71,21.5,15,0,ISLAT,4,05/08/2022,02/09/2022,11/08/2022,2,23.73
10622,2,19,20,0,RICAR,4,06/08/2022,03/09/2022,11/08/2022,3,50.97
10622,68,12.5,18,0.2,RICAR,4,06/08/2022,03/09/2022,11/08/2022,3,50.97
10623,14,23.25,21,0,FRANK,8,07/08/2022,04/09/2022,12/08/2022,2,97.18
10623,19,9.2,15,0.1,FRANK,8,07/08/2022,04/09/2022,12/08/2022,2,97.18
10623,21,10,25,0.1,FRANK,8,07/08/2022,04/09/2022,12/08/2022,2,97.18
10623,24,4.5,3,0,FRANK,8,07/08/2022,04/09/2022,12/08/2022,2,97.18
10623,35,18,30,0.1,FRANK,8,07/08/2022,04/09/2022,12/08/2022,2,97.18
10624,28,45.6,10,0,THECR,4,07/08/2022,04/09/2022,19/08/2022,2,94.8
10624,29,123.79,6,0,THECR,4,07/08/2022,04/09/2022,19/08/2022,2,94.8
10624,44,19.45,10,0,THECR,4,07/08/2022,04/09/2022,19/08/2022,2,94.8
10625,14,23.25,3,0,ANATR,3,08/08/2022,05/09/2022,14/08/2022,1,43.9
10625,42,14,5,0,ANATR,3,08/08/2022,05/09/2022,14/08/2022,1,43.9
10625,60,34,10,0,ANATR,3,08/08/2022,05/09/2022,14/08/2022,1,43.9
10626,53,32.8,12,0,BERGS,1,11/08/2022,08/09/2022,20/08/2022,2,138.69
10626,60,34,20,0,BERGS,1,11/08/2022,08/09/2022,20/08/2022,2,138.69
10626,71,21.5,20,0,BERGS,1,11/08/2022,08/09/2022,20/08/2022,2,138.69
10627,62,49.3,15,0,SAVEA,8,11/08/2022,22/09/2022,21/08/2022,3,107.46
10627,73,15,35,0.15,SAVEA,8,11/08/2022,22/09/2022,21/08/2022,3,107.46
10628,1,18,25,0,BLONP,4,12/08/2022,09/09/2022,20/08/2022,3,30.36
10629,29,123.79,20,0,GODOS,4,12/08/2022,09/09/2022,20/08/2022,3,85.46
10629,64,33.25,9,0,GODOS,4,12/08/2022,09/09/2022,20/08/2022,3,85.46
10630,55,24,12,0.05,KOENE,1,13/08/2022,10/09/2022,19/08/2022,2,32.35
10630,76,18,35,0,KOENE,1,13/08/2022,10/09/2022,19/08/2022,2,32.35
10631,75,7.75,8,0.1,LAMAI,8,14/08/2022,11/09/2022,15/08/2022,1,0.87
10632,2,19,30,0.05,WANDK,8,14/08/2022,11/09/2022,19/08/2022,1,41.38
10632,33,2.5,20,0.05,WANDK,8,14/08/2022,11/09/2022,19/08/2022,1,41.38
10633,12,38,36,0.15,ERNSH,7,15/08/2022,12/09/2022,18/08/2022,3,477.9
10633,13,6,13,0.15,ERNSH,7,15/08/2022,12/09/2022,18/08/2022,3,477.9
10633,26,31.23,35,0.15,ERNSH,7,15/08/2022,12/09/2022,18/08/2022,3,477.9
10633,62,49.3,80,0.15,ERNSH,7,15/08/2022,12/09/2022,18/08/2022,3,477.9
10634,7,30,35,0,FOLIG,4,15/08/2022,12/09/2022,21/08/2022,3,487.38
10634,18,62.5,50,0,FOLIG,4,15/08/2022,12/09/2022,21/08/2022,3,487.38
10634,51,53,15,0,FOLIG,4,15/08/2022,12/09/2022,21/08/2022,3,487.38
10634,75,7.75,2,0,FOLIG,4,15/08/2022,12/09/2022,21/08/2022,3,487.38
10635,4,22,10,0.1,MAGAA,8,18/08/2022,15/09/2022,21/08/2022,3,47.46
10635,5,21.35,15,0.1,MAGAA,8,18/08/2022,15/09/2022,21/08/2022,3,47.46
10635,22,21,40,0,MAGAA,8,18/08/2022,15/09/2022,21/08/2022,3,47.46
10636,4,22,25,0,WARTH,4,19/08/2022,16/09/2022,26/08/2022,1,1.15
10636,58,13.25,6,0,WARTH,4,19/08/2022,16/09/2022,26/08/2022,1,1.15
10637,11,21,10,0,QUEEN,6,19/08/2022,16/09/2022,26/08/2022,1,201.29
10637,50,16.25,25,0.05,QUEEN,6,19/08/2022,16/09/2022,26/08/2022,1,201.29
10637,56,38,60,0.05,QUEEN,6,19/08/2022,16/09/2022,26/08/2022,1,201.29
10638,45,9.5,20,0,LINOD,3,20/08/2022,17/09/2022,01/09/2022,1,158.44
10638,65,21.05,21,0,LINOD,3,20/08/2022,17/09/2022,01/09/2022,1,158.44
10638,72,34.8,60,0,LINOD,3,20/08/2022,17/09/2022,01/09/2022,1,158.44
10639,18,62.5,8,0,SANTG,7,20/08/2022,17/09/2022,27/08/2022,3,38.64
10640,69,36,20,0.25,WANDK,4,21/08/2022,18/09/2022,28/08/2022,1,23.55
10640,70,15,15,0.25,WANDK,4,21/08/2022,18/09/2022,28/08/2022,1,23.55
10641,2,19,50,0,HILAA,4,22/08/2022,19/09/2022,26/08/2022,2,179.61
10641,40,18.4,60,0,HILAA,4,22/08/2022,19/09/2022,26/08/2022,2,179.61
10642,21,10,30,0.2,SIMOB,7,22/08/2022,19/09/2022,05/09/2022,3,41.89
10642,61,28.5,20,0.2,SIMOB,7,22/08/2022,19/09/2022,05/09/2022,3,41.89
10643,28,45.6,15,0.25,ALFKI,6,25/08/2022,22/09/2022,02/09/2022,1,29.46
10643,39,18,21,0.25,ALFKI,6,25/08/2022,22/09/2022,02/09/2022,1,29.46
10643,46,12,2,0.25,ALFKI,6,25/08/2022,22/09/2022,02/09/2022,1,29.46
10644,18,62.5,4,0.1,WELLI,3,25/08/2022,22/09/2022,01/09/2022,2,0.14
10644,43,46,20,0,WELLI,3,25/08/2022,22/09/2022,01/09/2022,2,0.14
10644,46,12,21,0.1,WELLI,3,25/08/2022,22/09/2022,01/09/2022,2,0.14
10645,18,62.5,20,0,HANAR,4,26/08/2022,23/09/2022,02/09/2022,1,12.41
10645,36,19,15,0,HANAR,4,26/08/2022,23/09/2022,02/09/2022,1,12.41
10646,1,18,15,0.25,HUNGO,9,27/08/2022,08/10/2022,03/09/2022,3,142.33
10646,10,31,18,0.25,HUNGO,9,27/08/2022,08/10/2022,03/09/2022,3,142.33
10646,71,21.5,30,0.25,HUNGO,9,27/08/2022,08/10/2022,03/09/2022,3,142.33
10646,77,13,35,0.25,HUNGO,9,27/08/2022,08/10/2022,03/09/2022,3,142.33
10647,19,9.2,30,0,QUEDE,4,27/08/2022,10/09/2022,03/09/2022,2,45.54
10647,39,18,20,0,QUEDE,4,27/08/2022,10/09/2022,03/09/2022,2,45.54
10648,22,21,15,0,RICAR,5,28/08/2022,09/10/2022,09/09/2022,2,14.25
10648,24,4.5,15,0.15,RICAR,5,28/08/2022,09/10/2022,09/09/2022,2,14.25
10649,28,45.6,20,0,MAISD,5,28/08/2022,25/09/2022,29/08/2022,3,6.2
10649,72,34.8,15,0,MAISD,5,28/08/2022,25/09/2022,29/08/2022,3,6.2
10650,30,25.89,30,0,FAMIA,5,29/08/2022,26/09/2022,03/09/2022,3,176.81
10650,53,32.8,25,0.05,FAMIA,5,29/08/2022,26/09/2022,03/09/2022,3,176.81
10650,54,7.45,30,0,FAMIA,5,29/08/2022,26/09/2022,03/09/2022,3,176.81
10651,19,9.2,12,0.25,WANDK,8,01/09/2022,29/09/2022,11/09/2022,2,20.6
10651,22,21,20,0.25,WANDK,8,01/09/2022,29/09/2022,11/09/2022,2,20.6
10652,30,25.89,2,0.25,GOURL,4,01/09/2022,29/09/2022,08/09/2022,2,7.14
10652,42,14,20,0,GOURL,4,01/09/2022,29/09/2022,08/09/2022,2,7.14
10653,16,17.45,30,0.1,FRANK,1,02/09/2022,30/09/2022,19/09/2022,1,93.25
10653,60,34,20,0.1,FRANK,1,02/09/2022,30/09/2022,19/09/2022,1,93.25
10654,4,22,12,0.1,BERGS,5,02/09/2022,30/09/2022,11/09/2022,1,55.26
10654,39,18,20,0.1,BERGS,5,02/09/2022,30/09/2022,11/09/2022,1,55.26
10654,54,7.45,6,0.1,BERGS,5,02/09/2022,30/09/2022,11/09/2022,1,55.26
10655,41,9.65,20,0.2,REGGC,1,03/09/2022,01/10/2022,11/09/2022,2,4.41
10656,14,23.25,3,0.1,GREAL,6,04/09/2022,02/10/2022,10/09/2022,1,57.15
10656,44,19.45,28,0.1,GREAL,6,04/09/2022,02/10/2022,10/09/2022,1,57.15
10656,47,9.5,6,0.1,GREAL,6,04/09/2022,02/10/2022,10/09/2022,1,57.15
10657,15,15.5,50,0,SAVEA,2,04/09/2022,02/10/2022,15/09/2022,2,352.69
10657,41,9.65,24,0,SAVEA,2,04/09/2022,02/10/2022,15/09/2022,2,352.69
10657,46,12,45,0,SAVEA,2,04/09/2022,02/10/2022,15/09/2022,2,352.69
10657,47,9.5,10,0,SAVEA,2,04/09/2022,02/10/2022,15/09/2022,2,352.69
10657,56,38,45,0,SAVEA,2,04/09/2022,02/10/2022,15/09/2022,2,352.69
10657,60,34,30,0,SAVEA,2,04/09/2022,02/10/2022,15/09/2022,2,352.69
10658,21,10,60,0,QUICK,4,05/09/2022,03/10/2022,08/09/2022,1,364.15
10658,40,18.4,70,0.05,QUICK,4,05/09/2022,03/10/2022,08/09/2022,1,364.15
10658,60,34,55,0.05,QUICK,4,05/09/2022,03/10/2022,08/09/2022,1,364.15
10658,77,13,70,0.05,QUICK,4,05/09/2022,03/10/2022,08/09/2022,1,364.15
10659,31,12.5,20,0.05,QUEEN,7,05/09/2022,03/10/2022,10/09/2022,2,105.81
10659,40,18.4,24,0.05,QUEEN,7,05/09/2022,03/10/2022,10/09/2022,2,105.81
10659,70,15,40,0.05,QUEEN,7,05/09/2022,03/10/2022,10/09/2022,2,105.81
10660,20,81,21,0,HUNGC,8,08/09/2022,06/10/2022,15/10/2022,1,111.29
10661,39,18,3,0.2,HUNGO,7,09/09/2022,07/10/2022,15/09/2022,3,17.55
10661,58,13.25,49,0.2,HUNGO,7,09/09/2022,07/10/2022,15/09/2022,3,17.55
10662,68,12.5,10,0,LONEP,3,09/09/2022,07/10/2022,18/09/2022,2,1.28
10663,40,18.4,30,0.05,BONAP,2,10/09/2022,24/09/2022,03/10/2022,2,113.15
10663,42,14,30,0.05,BONAP,2,10/09/2022,24/09/2022,03/10/2022,2,113.15
10663,51,53,20,0.05,BONAP,2,10/09/2022,24/09/2022,03/10/2022,2,113.15
10664,10,31,24,0.15,FURIB,1,10/09/2022,08/10/2022,19/09/2022,3,1.27
10664,56,38,12,0.15,FURIB,1,10/09/2022,08/10/2022,19/09/2022,3,1.27
10664,65,21.05,15,0.15,FURIB,1,10/09/2022,08/10/2022,19/09/2022,3,1.27
10665,51,53,20,0,LONEP,1,11/09/2022,09/10/2022,17/09/2022,2,26.31
10665,59,55,1,0,LONEP,1,11/09/2022,09/10/2022,17/09/2022,2,26.31
10665,76,18,10,0,LONEP,1,11/09/2022,09/10/2022,17/09/2022,2,26.31
10666,29,123.79,36,0,RICSU,7,12/09/2022,10/10/2022,22/09/2022,2,232.42
10666,65,21.05,10,0,RICSU,7,12/09/2022,10/10/2022,22/09/2022,2,232.42
10667,69,36,45,0.2,ERNSH,7,12/09/2022,10/10/2022,19/09/2022,1,78.09
10667,71,21.5,14,0.2,ERNSH,7,12/09/2022,10/10/2022,19/09/2022,1,78.09
10668,31,12.5,8,0.1,WANDK,1,15/09/2022,13/10/2022,23/09/2022,2,47.22
10668,55,24,4,0.1,WANDK,1,15/09/2022,13/10/2022,23/09/2022,2,47.22
10668,64,33.25,15,0.1,WANDK,1,15/09/2022,13/10/2022,23/09/2022,2,47.22
10669,36,19,30,0,SIMOB,2,15/09/2022,13/10/2022,22/09/2022,1,24.39
10670,23,9,32,0,FRANK,4,16/09/2022,14/10/2022,18/09/2022,1,203.48
10670,46,12,60,0,FRANK,4,16/09/2022,14/10/2022,18/09/2022,1,203.48
10670,67,14,25,0,FRANK,4,16/09/2022,14/10/2022,18/09/2022,1,203.48
10670,73,15,50,0,FRANK,4,16/09/2022,14/10/2022,18/09/2022,1,203.48
10670,75,7.75,25,0,FRANK,4,16/09/2022,14/10/2022,18/09/2022,1,203.48
10671,16,17.45,10,0,FRANR,1,17/09/2022,15/10/2022,24/09/2022,1,30.34
10671,62,49.3,10,0,FRANR,1,17/09/2022,15/10/2022,24/09/2022,1,30.34
10671,65,21.05,12,0,FRANR,1,17/09/2022,15/10/2022,24/09/2022,1,30.34
10672,38,263.5,15,0.1,BERGS,9,17/09/2022,01/10/2022,26/09/2022,2,95.75
10672,71,21.5,12,0,BERGS,9,17/09/2022,01/10/2022,26/09/2022,2,95.75
10673,16,17.45,3,0,WILMK,2,18/09/2022,16/10/2022,19/09/2022,1,22.76
10673,42,14,6,0,WILMK,2,18/09/2022,16/10/2022,19/09/2022,1,22.76
10673,43,46,6,0,WILMK,2,18/09/2022,16/10/2022,19/09/2022,1,22.76
10674,23,9,5,0,ISLAT,4,18/09/2022,16/10/2022,30/09/2022,2,0.9
10675,14,23.25,30,0,FRANK,5,19/09/2022,17/10/2022,23/09/2022,2,31.85
10675,53,32.8,10,0,FRANK,5,19/09/2022,17/10/2022,23/09/2022,2,31.85
10675,58,13.25,30,0,FRANK,5,19/09/2022,17/10/2022,23/09/2022,2,31.85
10676,10,31,2,0,TORTU,2,22/09/2022,20/10/2022,29/09/2022,2,2.01
10676,19,9.2,7,0,TORTU,2,22/09/2022,20/10/2022,29/09/2022,2,2.01
10676,44,19.45,21,0,TORTU,2,22/09/2022,20/10/2022,29/09/2022,2,2.01
10677,26,31.23,30,0.15,ANTON,1,22/09/2022,20/10/2022,26/09/2022,3,4.03
10677,33,2.5,8,0.15,ANTON,1,22/09/2022,20/10/2022,26/09/2022,3,4.03
10678,12,38,100,0,SAVEA,7,23/09/2022,21/10/2022,16/10/2022,3,388.98
10678,33,2.5,30,0,SAVEA,7,23/09/2022,21/10/2022,16/10/2022,3,388.98
10678,41,9.65,120,0,SAVEA,7,23/09/2022,21/10/2022,16/10/2022,3,388.98
10678,54,7.45,30,0,SAVEA,7,23/09/2022,21/10/2022,16/10/2022,3,388.98
10679,59,55,12,0,BLONP,8,23/09/2022,21/10/2022,30/09/2022,3,27.94
10680,16,17.45,50,0.25,OLDWO,1,24/09/2022,22/10/2022,26/09/2022,1,26.61
10680,31,12.5,20,0.25,OLDWO,1,24/09/2022,22/10/2022,26/09/2022,1,26.61
10680,42,14,40,0.25,OLDWO,1,24/09/2022,22/10/2022,26/09/2022,1,26.61
10681,19,9.2,30,0.1,GREAL,3,25/09/2022,23/10/2022,30/09/2022,3,76.13
10681,21,10,12,0.1,GREAL,3,25/09/2022,23/10/2022,30/09/2022,3,76.13
10681,64,33.25,28,0,GREAL,3,25/09/2022,23/10/2022,30/09/2022,3,76.13
10682,33,2.5,30,0,ANTON,3,25/09/2022,23/10/2022,01/10/2022,2,36.13
10682,66,17,4,0,ANTON,3,25/09/2022,23/10/2022,01/10/2022,2,36.13
10682,75,7.75,30,0,ANTON,3,25/09/2022,23/10/2022,01/10/2022,2,36.13
10683,52,7,9,0,DUMON,2,26/09/2022,24/10/2022,01/10/2022,1,4.4
10684,40,18.4,20,0,OTTIK,3,26/09/2022,24/10/2022,30/09/2022,1,145.63
10684,47,9.5,40,0,OTTIK,3,26/09/2022,24/10/2022,30/09/2022,1,145.63
10684,60,34,30,0,OTTIK,3,26/09/2022,24/10/2022,30/09/2022,1,145.63
10685,10,31,20,0,GOURL,4,29/09/2022,13/10/2022,03/10/2022,2,33.75
10685,41,9.65,4,0,GOURL,4,29/09/2022,13/10/2022,03/10/2022,2,33.75
10685,47,9.5,15,0,GOURL,4,29/09/2022,13/10/2022,03/10/2022,2,33.75
10686,17,39,30,0.2,PICCO,2,30/09/2022,28/10/2022,08/10/2022,1,96.5
10686,26,31.23,15,0,PICCO,2,30/09/2022,28/10/2022,08/10/2022,1,96.5
10687,9,97,50,0.25,HUNGO,9,30/09/2022,28/10/2022,30/10/2022,2,296.43
10687,29,123.79,10,0,HUNGO,9,30/09/2022,28/10/2022,30/10/2022,2,296.43
10687,36,19,6,0.25,HUNGO,9,30/09/2022,28/10/2022,30/10/2022,2,296.43
10688,10,31,18,0.1,VAFFE,4,01/10/2022,15/10/2022,07/10/2022,2,299.09
10688,28,45.6,60,0.1,VAFFE,4,01/10/2022,15/10/2022,07/10/2022,2,299.09
10688,34,14,14,0,VAFFE,4,01/10/2022,15/10/2022,07/10/2022,2,299.09
10689,1,18,35,0.25,BERGS,1,01/10/2022,29/10/2022,07/10/2022,2,13.42
10690,56,38,20,0.25,HANAR,1,02/10/2022,30/10/2022,03/10/2022,1,15.8
10690,77,13,30,0.25,HANAR,1,02/10/2022,30/10/2022,03/10/2022,1,15.8
10691,1,18,30,0,QUICK,2,03/10/2022,14/11/2022,22/10/2022,2,810.05
10691,29,123.79,40,0,QUICK,2,03/10/2022,14/11/2022,22/10/2022,2,810.05
10691,43,46,40,0,QUICK,2,03/10/2022,14/11/2022,22/10/2022,2,810.05
10691,44,19.45,24,0,QUICK,2,03/10/2022,14/11/2022,22/10/2022,2,810.05
10691,62,49.3,48,0,QUICK,2,03/10/2022,14/11/2022,22/10/2022,2,810.05
10692,63,43.9,20,0,ALFKI,4,03/10/2022,31/10/2022,13/10/2022,2,61.02
10693,9,97,6,0,WHITC,3,06/10/2022,20/10/2022,10/10/2022,3,139.34
10693,54,7.45,60,0.15,WHITC,3,06/10/2022,20/10/2022,10/10/2022,3,139.34
10693,69,36,30,0.15,WHITC,3,06/10/2022,20/10/2022,10/10/2022,3,139.34
